1	0	0	5	2	1000	92.48317	99.33381	93.10341	0.83473	0.84032	90.66525	93.95889	91.25325	94.57388
1	0	0	5	3	1000	89.27160	99.07703	90.10323	0.97997	0.98910	87.18160	91.03848	87.97552	91.87194
1	0	0	5	4	1000	86.75832	98.80028	87.81181	1.07358	1.08662	84.49390	88.71439	85.50136	89.77630
1	0	0	5	5	1000	83.83954	98.50182	85.11471	1.16628	1.18402	81.40349	85.98437	82.62341	87.27668
1	0	0	5	6	1000	81.31729	98.18029	82.82445	1.23548	1.25838	78.75404	83.60410	80.19515	85.13755
1	0	0	5	7	1000	79.89955	97.83129	81.67075	1.27072	1.29889	77.27189	82.25904	78.96442	84.06466
1	0	0	5	8	1000	78.47550	97.45852	80.52195	1.30382	1.33782	75.78756	80.90352	77.74168	82.99366
1	0	0	5	9	1000	77.04682	97.05816	79.38211	1.33483	1.37528	74.30268	79.53931	76.53079	81.92878
1	0	0	5	10	1000	76.02565	96.62429	78.68172	1.35563	1.40299	73.24401	78.56161	75.77639	81.28258
1	0	0	5	11	1000	75.10599	96.15428	78.10988	1.37346	1.42839	72.29234	77.67932	75.15439	80.75983
1	0	0	5	12	1000	73.98195	95.64698	77.34897	1.39409	1.45754	71.13146	76.59873	74.33687	80.05609
1	0	0	5	13	1000	72.75404	95.10011	76.50258	1.41530	1.48822	69.86590	75.41570	73.43126	79.27023
1	0	0	5	14	1000	71.93370	94.51273	76.11006	1.42875	1.51170	69.02180	74.62395	72.99122	78.92208
1	0	0	5	15	1000	71.31712	93.87904	75.96703	1.43850	1.53230	68.38806	74.02817	72.80478	78.81643
1	0	0	5	16	1000	70.90518	93.19791	75.96703	1.44487	1.53230	67.96496	73.62982	72.80478	78.81643
1	0	0	5	17	1000	70.07950	92.46368	75.79138	1.45723	1.57601	67.11765	72.83063	72.53582	78.71907
1	0	0	5	18	1000	69.66605	91.67495	75.79138	1.46322	1.57601	66.69376	72.43006	72.53582	78.71907
1	0	0	5	19	1000	68.42479	90.82890	75.33372	1.48038	1.62985	65.42280	71.22583	71.96538	78.35975
1	0	0	5	20	1000	66.87086	89.92199	74.36541	1.50014	1.66827	63.83505	69.71497	70.92271	77.46697
1	0	0	5	21	1000	65.31330	88.96199	73.41709	1.51815	1.70652	62.24714	68.19709	69.90027	76.59373
1	0	0	5	22	1000	64.79205	87.94387	73.41709	1.52383	1.70652	61.71641	67.68842	69.90027	76.59373
1	0	0	5	23	1000	63.95467	86.85400	73.41709	1.53262	1.70652	60.86444	66.87065	69.90027	76.59373
1	0	0	5	24	1000	62.16056	85.70561	72.52800	1.55017	1.80871	59.04159	65.11599	68.79835	75.89215
1	0	0	5	25	1000	60.77567	84.47999	71.94090	1.56250	1.84954	57.63689	63.75918	68.12856	75.38199
1	0	0	5	26	1000	59.16926	83.19060	71.12493	1.57529	1.89359	56.01048	62.18244	67.22529	74.65068
1	0	0	5	27	1000	57.54819	81.83156	70.32517	1.58676	1.93906	54.37204	60.58852	66.33513	73.93806
1	0	0	5	28	1000	56.56258	80.37815	70.32517	1.59323	1.93906	53.37686	59.61845	66.33513	73.93806
1	0	0	5	29	1000	54.01920	78.86711	68.49395	1.60743	2.03816	50.81373	57.11034	64.30832	72.29794
1	0	0	5	30	1000	52.43373	77.23771	67.88618	1.61514	2.09113	49.21820	55.54464	63.59274	71.78936
1	0	0	5	31	1000	51.51586	75.47845	67.88618	1.65078	2.09113	48.23161	54.69724	63.59274	71.78936
1	0	0	5	32	1000	.	.	.	.	.	.	.	.	.
1	0	0	5	33	1000	.	.	.	.	.	.	.	.	.
1	0	0	5	34	1000	.	.	.	.	.	.	.	.	.
1	0	0	5	35	1000	.	.	.	.	.	.	.	.	.
1	0	0	6	0	1078	99.44264	99.79908	99.64284	0.22691	0.22736	98.76362	99.74921	98.75902	99.89753
1	0	0	6	1	1078	96.74115	99.58206	97.14717	0.54180	0.54407	95.49034	97.64930	95.85903	98.03870
1	0	0	6	2	1078	92.81732	99.34761	93.42683	0.78863	0.79380	91.10142	94.21289	91.68044	94.81702
1	0	0	6	3	1078	89.91678	99.09399	90.73888	0.92010	0.92851	87.95379	91.57532	88.73999	92.39821
1	0	0	6	4	1078	87.66886	98.81962	88.71605	1.00502	1.01702	85.54701	89.49851	86.55029	90.55226
1	0	0	6	5	1078	85.98112	98.52424	87.26900	1.06148	1.07738	83.75408	87.92515	84.98846	89.22527
1	0	0	6	6	1078	84.29153	98.20647	85.83094	1.11282	1.13315	81.96924	86.34002	83.44466	87.89850
1	0	0	6	7	1078	82.31595	97.86563	84.11119	1.16727	1.19272	79.89309	84.47573	81.61313	86.29877
1	0	0	6	8	1078	81.37412	97.49770	83.46260	1.19130	1.22188	78.90705	83.58324	80.90717	85.70668
1	0	0	6	9	1078	79.58257	97.10007	81.95933	1.23394	1.27079	77.03739	81.87956	79.31203	84.30199
1	0	0	6	10	1078	77.97770	96.66895	80.66468	1.26896	1.31269	75.36873	80.34726	77.93823	83.09144
1	0	0	6	11	1078	76.84485	96.20271	79.87805	1.29198	1.34298	74.19419	79.26233	77.09276	82.36421
1	0	0	6	12	1078	75.61609	95.69964	79.01398	1.31550	1.37461	72.92302	78.08273	76.16756	81.56248
1	0	0	6	13	1078	74.28949	95.15718	78.07030	1.33935	1.40751	71.55364	76.80621	75.16064	80.68392
1	0	0	6	14	1078	73.24517	94.57522	77.44647	1.35703	1.43487	70.47777	75.79917	74.48279	80.11299
1	0	0	6	15	1078	72.19949	93.94887	76.84977	1.37379	1.46228	69.40234	74.78901	73.83173	79.56908
1	0	0	6	16	1078	70.96287	93.27656	76.07792	1.39242	1.49278	68.13289	73.59206	73.00033	78.85682
1	0	0	6	17	1078	69.53504	92.55321	75.12980	1.41236	1.52600	66.67021	72.20702	71.98827	77.97437
1	0	0	6	18	1078	68.39122	91.77867	74.51756	1.42720	1.55505	65.50069	71.09527	71.31834	77.41800
1	0	0	6	19	1078	67.34198	90.94902	74.04366	1.43994	1.58324	64.42960	70.07375	70.78753	76.99750
1	0	0	6	20	1078	66.29051	90.06987	73.59898	1.45194	1.61202	63.35773	69.04856	70.28451	76.60707
1	0	0	6	21	1078	64.94743	89.13541	72.86379	1.46622	1.64494	61.99063	67.73702	69.48446	75.93563
1	0	0	6	22	1078	63.88824	88.13843	72.48625	1.47668	1.67541	60.91407	66.70114	69.04450	75.61496
1	0	0	6	23	1078	62.04485	87.09741	71.23615	1.49341	1.71464	59.04332	64.89541	67.72031	74.44365
1	0	0	6	24	1078	61.16200	85.98971	71.12711	1.50087	1.74541	58.14842	64.02953	67.54622	74.39019
1	0	0	6	25	1078	59.48091	84.81867	70.12714	1.51399	1.78497	56.44654	62.37861	66.46964	73.46796
1	0	0	6	26	1078	58.27623	83.57693	69.72765	1.52274	1.82196	55.22821	61.19429	65.99429	73.13737
1	0	0	6	27	1078	56.74399	82.24483	68.99398	1.53323	1.86423	53.67983	59.68668	65.17631	72.48453
1	0	0	6	28	1078	55.30483	80.85931	68.39637	1.54184	1.90682	52.22801	58.26824	64.49273	71.96739
1	0	0	6	29	1078	54.05264	79.36617	68.10540	1.54872	1.95136	50.96599	57.03293	64.10913	71.75815
