1	0	0	7	6	1074	85.91833	1.06603	83.68188	87.87077
1	0	0	7	7	1074	84.67798	1.10475	82.36943	86.70899
1	0	0	7	8	1074	83.05048	1.15188	80.65448	85.17745
1	0	0	7	9	1074	81.99434	1.18043	79.54556	84.17965
1	0	0	7	10	1074	81.22354	1.20038	78.73795	83.44970
1	0	0	7	11	1074	79.96276	1.23162	77.41960	82.25302
1	0	0	7	12	1074	79.76737	1.23634	77.21553	82.06732
1	0	0	7	13	1074	78.58636	1.26417	75.98332	80.94349
1	0	0	7	14	1074	78.09054	1.27549	75.46671	80.47097
1	0	0	7	15	1074	77.49177	1.28892	74.84326	79.89985
1	0	0	7	16	1074	76.68770	1.30652	74.00690	79.13206
1	0	0	7	17	1074	76.38419	1.31305	73.69142	78.84200
1	0	0	7	18	1074	75.67174	1.32813	72.95134	78.16068
1	0	0	7	19	1074	75.36476	1.33451	72.63267	77.86688
1	0	0	7	20	1074	74.64109	1.34944	71.88166	77.17403
1	0	0	7	21	1074	74.01032	1.36238	71.22714	76.56997
1	0	0	7	22	1074	73.15718	1.37966	70.34229	75.75247
1	0	0	7	23	1074	72.18535	1.39885	69.33531	74.82028
1	0	0	7	24	1074	71.63641	1.40959	68.76668	74.29352
1	0	0	7	25	1074	71.07456	1.42075	68.18429	73.75465
1	0	0	7	26	1074	70.61303	1.43014	67.70541	73.31240
1	0	0	7	27	1074	69.90513	1.44471	66.97053	72.63434
1	0	0	7	28	1074	69.66135	1.44992	66.71705	72.40118
1	0	0	7	29	1074	68.91631	1.49686	65.87724	71.74509
1	0	0	7	30	1074	.	.	.	.
1	0	0	7	31	1074	.	.	.	.
1	0	0	7	32	1074	.	.	.	.
1	0	0	7	33	1074	.	.	.	.
1	0	0	7	34	1074	.	.	.	.
1	0	0	7	35	1074	.	.	.	.
1	0	0	8	0	1089	99.63201	0.18365	99.02254	99.86173
1	0	0	8	1	1089	96.58488	0.55178	95.31725	97.51384
1	0	0	8	2	1089	93.43940	0.75264	91.79319	94.76483
1	0	0	8	3	1089	91.03045	0.86895	89.16534	92.58792
1	0	0	8	4	1089	89.07681	0.94914	87.06117	90.79518
1	0	0	8	5	1089	87.11291	1.02039	84.96391	88.97492
1	0	0	8	6	1089	85.04550	1.08721	82.77191	87.04287
1	0	0	8	7	1089	83.91408	1.12073	81.57820	85.97962
1	0	0	8	8	1089	82.77883	1.15249	80.38410	84.90912
