page_type,race_rec,sex,year_dx,interval,alive_at_start,died,lost_to_followup,obs_int,obs_cum,exp_int,exp_cum,rel_int,rel_cum,obs_se_int,obs_se_cum,rel_se_int,rel_se_cum
0,0,0,5,13,486,51,0,0.8950617,0.0438487,0.9618749,0.6437231,0.9305386,0.0681173,1.39019,0.20503,1.4453,0.3185
0,0,0,5,14,435,46,1,0.8941312,0.0392065,0.9607065,0.6184289,0.9307018,0.0633969,1.47601,0.19441,1.53638,0.31436
0,0,0,5,15,388,38,0,0.9020619,0.0353667,0.958967,0.5930529,0.94066,0.0596349,1.50896,0.18508,1.57353,0.31208
0,0,0,5,16,350,26,0,0.9257143,0.0327394,0.9578906,0.5680798,0.9664092,0.0576318,1.40171,0.17836,1.46333,0.31397
0,0,0,5,17,324,32,0,0.9012346,0.0295059,0.9572093,0.5437713,0.941523,0.0542616,1.65748,0.16966,1.73158,0.312
0,0,0,5,18,292,22,1,0.9245283,0.0272791,0.9553182,0.5194746,0.96777,0.0525128,1.54715,0.16336,1.61951,0.31447
0,0,0,5,19,269,29,0,0.8921933,0.0243382,0.9525411,0.4948209,0.9366454,0.0491859,1.89093,0.15461,1.98515,0.31245
0,0,0,5,20,240,24,0,0.9,0.0219044,0.9503233,0.4702398,0.9470462,0.0465813,1.93649,0.14691,2.03772,0.31242
0,0,0,5,21,216,31,2,0.855814,0.0187461,0.9492411,0.4463709,0.901577,0.0419966,2.3957,0.13624,2.5238,0.30522
0,0,0,5,22,183,17,0,0.9071038,0.0170046,0.9470527,0.4227368,0.9578177,0.0402251,2.14586,0.12997,2.26583,0.30744
0,0,0,5,23,166,27,0,0.8373494,0.0142388,0.9446841,0.3993527,0.8863803,0.0356547,2.86436,0.11923,3.03208,0.29856
0,0,0,5,24,139,20,1,0.8555957,0.0121827,0.9486329,0.3788392,0.9019249,0.0321579,2.98675,0.11052,3.14848,0.29174
0,0,0,5,25,118,14,1,0.8808511,0.0107311,0.9502157,0.3599789,0.9270012,0.0298104,2.98867,0.10394,3.14525,0.28874
0,0,0,5,26,103,11,0,0.8932039,0.0095851,0.9514599,0.3425055,0.938772,0.0279852,3.04323,0.09842,3.19848,0.28734
0,0,0,5,27,92,8,0,0.9130435,0.0087516,0.9518689,0.3260203,0.9592114,0.0268437,2.93767,0.09417,3.08621,0.28884
0,0,0,5,28,84,8,1,0.9041916,0.0079131,0.9490221,0.3094005,0.9527614,0.0255756,3.22099,0.08969,3.394,0.28988
0,0,0,5,29,75,9,1,0.8791946,0.0069572,0.9462616,0.2927738,0.9291243,0.0237629,3.77579,0.08433,3.99021,0.28802
0,0,0,5,30,65,3,2,0.953125,0.0066311,0.948196,0.277607,1,0.0237629,2.64214,0.08245,2.78649,0.28802
0,0,0,5,31,60,10,0,0.8333333,0.0055259,0.9451236,0.2623729,0.8817189,0.0210612,4.81125,0.07575,5.09061,0.28872
0,0,0,5,32,50,5,0,0.9,0.0049733,0.9464576,0.2483248,0.9509142,0.0200273,4.24264,0.0721,4.48265,0.29033
0,0,0,5,33,45,7,0,0.8444444,0.0041997,0.9444682,0.2345349,0.8940952,0.0179064,5.40284,0.06655,5.72051,0.28374
0,0,0,5,34,38,1,37,NA,NA,0.9394085,0.2203241,NA,NA,NA,NA,NA,NA
0,0,0,6,1,10413,6757,0,0.3510996,0.3510996,0.9669436,0.9669436,0.3631025,0.3631025,0.46775,0.46775,0.48374,0.48374
0,0,0,6,2,3656,1548,0,0.5765864,0.2024393,0.9702624,0.938189,0.5942583,0.2157766,0.81717,0.39377,0.84221,0.41971
0,0,0,6,3,2108,541,1,0.7432977,0.1504726,0.9701285,0.9101638,0.7661849,0.1653248,0.95151,0.35038,0.98081,0.38497
0,0,0,6,4,1566,256,0,0.8365262,0.1258743,0.9701374,0.882984,0.862276,0.1425556,0.93448,0.32509,0.96324,0.36817
0,0,0,6,5,1310,172,1,0.8686522,0.109341,0.9699239,0.8564272,0.895588,0.1276711,0.93343,0.30586,0.96237,0.35713
0,0,0,6,6,1137,144,0,0.8733509,0.0954931,0.9692459,0.8300886,0.9010623,0.1150396,0.98631,0.28807,1.01761,0.34703
0,0,0,6,7,993,114,0,0.8851964,0.0845301,0.9692424,0.804557,0.9132869,0.1050642,1.01163,0.27268,1.04374,0.33892
0,0,0,6,8,879,96,0,0.890785,0.0752981,0.9679771,0.7787928,0.9202542,0.0966857,1.05204,0.25867,1.08685,0.33214
0,0,0,6,9,783,83,1,0.8939297,0.0673113,0.966635,0.7528083,0.9247852,0.0894135,1.10079,0.24564,1.13879,0.3263
0,0,0,6,10,699,64,1,0.9083751,0.0611439,0.9655399,0.7268665,0.940795,0.0841198,1.09158,0.23492,1.13054,0.32319
0,0,0,6,11,634,55,1,0.9131807,0.0558354,0.9644437,0.7010218,0.9468472,0.0796486,1.1187,0.22516,1.15994,0.3212
0,0,0,6,12,578,48,0,0.916955,0.0511985,0.9637671,0.6756217,0.951428,0.0757799,1.1478,0.21618,1.19095,0.31998
0,0,0,6,13,530,60,0,0.8867925,0.0454025,0.9626454,0.6503841,0.9212037,0.0698087,1.37629,0.20425,1.4297,0.31405
0,0,0,6,14,470,44,0,0.906383,0.041152,0.9621099,0.625741,0.9420784,0.0657653,1.34364,0.19492,1.39656,0.3115
0,0,0,6,15,426,44,1,0.8965922,0.0368966,0.9609777,0.6013232,0.933,0.061359,1.47613,0.18502,1.53607,0.30769
0,0,0,6,16,381,39,0,0.8976378,0.0331198,0.9585549,0.5764013,0.936449,0.0574596,1.55295,0.17569,1.6201,0.3048
0,0,0,6,17,342,30,0,0.9122807,0.0302145,0.9575813,0.5519511,0.9526927,0.0547413,1.52967,0.16809,1.59743,0.30454
0,0,0,6,18,312,32,0,0.8974359,0.0271156,0.9566842,0.5280429,0.9380691,0.0513512,1.7176,0.15953,1.79537,0.30212
0,0,0,6,19,280,36,0,0.8714286,0.0236293,0.9543238,0.5039239,0.9131372,0.0468906,2.00036,0.14923,2.09611,0.29613
0,0,0,6,20,244,34,1,0.8603696,0.0203299,0.9543381,0.4809138,0.9015355,0.0422736,2.22118,0.1387,2.32745,0.28842
0,0,0,6,21,209,22,0,0.8947368,0.01819,0.9523929,0.4580189,0.9394619,0.0397144,2.12282,0.13139,2.22893,0.28687
0,0,0,6,22,187,25,1,0.8659517,0.0157516,0.9507742,0.4354725,0.9107859,0.0361713,2.49481,0.1225,2.62398,0.28129
0,0,0,6,23,161,15,0,0.9068323,0.0142841,0.9502182,0.4137939,0.9543412,0.0345198,2.29078,0.1168,2.41079,0.28226
0,0,0,6,24,146,13,1,0.9106529,0.0130078,0.9499133,0.3930684,0.9586695,0.0330931,2.36475,0.1116,2.48944,0.28391
0,0,0,6,25,132,14,0,0.8939394,0.0116282,0.9491172,0.3730679,0.9418641,0.0311692,2.68006,0.10568,2.82374,0.28326
0,0,0,6,26,118,13,0,0.8898305,0.0103471,0.9504141,0.354569,0.9362556,0.0291823,2.88233,0.09983,3.03271,0.28155
0,0,0,6,27,105,8,2,0.9230769,0.0095512,0.9522567,0.3376407,0.9693573,0.0282881,2.61295,0.09603,2.74395,0.28443
0,0,0,6,28,95,10,0,0.8947368,0.0085458,0.9486602,0.3203063,0.9431584,0.0266802,3.14865,0.09104,3.31905,0.28421
0,0,0,6,29,85,10,0,0.8823529,0.0075404,0.9469056,0.3032998,0.9318277,0.0248613,3.49464,0.0857,3.69059,0.28255
0,0,0,6,30,75,7,0,0.9066667,0.0068367,0.9458736,0.2868833,0.9585495,0.0238308,3.35901,0.08172,3.55123,0.28487
0,0,0,6,31,68,8,0,0.8823529,0.0060323,0.9439077,0.2707913,0.9347873,0.0222767,3.90712,0.0769,4.13931,0.28397
0,0,0,6,32,60,5,1,0.9159664,0.0055254,0.9435378,0.2555019,0.9707787,0.0216258,3.59673,0.0737,3.81196,0.28846
0,0,0,6,33,54,4,50,NA,NA,0.9379599,0.2396505,NA,NA,NA,NA,NA,NA
0,0,0,7,1,10709,6787,7,0.3660268,0.3660268,0.9664907,0.9664907,0.3787174,0.3787174,0.46557,0.46557,0.48172,0.48172
0,0,0,7,2,3915,1671,1,0.5731256,0.2097793,0.971061,0.9385215,0.5902055,0.2235211,0.79056,0.39362,0.81412,0.4194
0,0,0,7,3,2243,555,0,0.7525635,0.1578723,0.971105,0.9114029,0.7749559,0.173219,0.91115,0.35254,0.93826,0.3868
0,0,0,7,4,1688,268,0,0.8412322,0.1328072,0.9711678,0.8851251,0.8662069,0.1500435,0.88951,0.32813,0.91592,0.37072
0,0,0,7,5,1420,201,2,0.858351,0.1139952,0.9706666,0.8591614,0.8842902,0.132682,0.92565,0.30731,0.95363,0.35769
0,0,0,7,6,1217,156,0,0.8718159,0.0993828,0.9700481,0.8334279,0.8987347,0.1192459,0.95826,0.28933,0.98785,0.34716
0,0,0,7,7,1061,95,1,0.9104196,0.0904801,0.9688577,0.8074731,0.9396835,0.1120534,0.87694,0.27746,0.90513,0.34361
0,0,0,7,8,965,99,1,0.8973561,0.0811929,0.9678369,0.7815023,0.927177,0.1038933,0.97723,0.26421,1.00971,0.33808
0,0,0,7,9,865,86,0,0.900578,0.0731205,0.966086,0.7549984,0.9321925,0.0968486,1.0174,0.25188,1.05312,0.33361
0,0,0,7,10,779,81,0,0.8960205,0.0655175,0.964544,0.7282292,0.9289576,0.0899682,1.09361,0.23943,1.13381,0.32879
0,0,0,7,11,698,53,0,0.9240688,0.0605427,0.9632102,0.7014378,0.9593636,0.0863122,1.00262,0.2308,1.04091,0.32904
0,0,0,7,12,645,73,0,0.8868217,0.0536905,0.9618584,0.6746838,0.9219878,0.0795788,1.24744,0.21817,1.29691,0.32336
0,0,0,7,13,572,46,0,0.9195804,0.0493728,0.9606854,0.6481589,0.9572129,0.0761739,1.13705,0.2097,1.18358,0.32354
0,0,0,7,14,526,46,1,0.9124643,0.0450509,0.9581404,0.6210272,0.9523284,0.0725425,1.23286,0.2008,1.28672,0.32333
0,0,0,7,15,479,50,2,0.8953975,0.0403385,0.9557874,0.59357,0.9368166,0.0679591,1.3998,0.19053,1.46455,0.32099
0,0,0,7,16,427,56,0,0.8688525,0.0350482,0.952302,0.5652579,0.9123708,0.0620039,1.63358,0.17818,1.7154,0.31521
0,0,0,7,17,371,47,1,0.8731444,0.0306021,0.9505598,0.5373114,0.9185581,0.0569541,1.72903,0.16696,1.81896,0.31073
0,0,0,7,18,323,35,0,0.8916409,0.0272861,0.951526,0.5112658,0.9370642,0.0533697,1.72952,0.158,1.81763,0.30903
0,0,0,7,19,288,39,1,0.8643478,0.0235847,0.9522684,0.4868622,0.9076725,0.0484422,2.01948,0.14726,2.1207,0.30247
0,0,0,7,20,248,28,0,0.8870968,0.0209219,0.9502583,0.4626449,0.9335323,0.0452224,2.00961,0.13897,2.11481,0.30038
0,0,0,7,21,220,17,1,0.9225513,0.0193015,0.948223,0.4386905,0.9729265,0.043998,1.8042,0.13365,1.90272,0.30465
0,0,0,7,22,202,15,0,0.9257426,0.0178682,0.9453132,0.4146999,0.9792972,0.0430871,1.84476,0.12874,1.95148,0.31045
0,0,0,7,23,187,19,1,0.8981233,0.0160479,0.9467763,0.392628,0.948612,0.040873,2.21496,0.12221,2.33948,0.31127
0,0,0,7,24,167,16,0,0.9041916,0.0145104,0.946675,0.3716911,0.9551236,0.0390387,2.27758,0.11639,2.40587,0.31314
0,0,0,7,25,151,14,0,0.9072848,0.013165,0.9492854,0.352841,0.9557555,0.0373115,2.36025,0.11102,2.48635,0.31463
0,0,0,7,26,137,12,1,0.9120879,0.0120077,0.9483885,0.3346303,0.961724,0.0358834,2.42369,0.10616,2.55558,0.31726
0,0,0,7,27,124,20,0,0.8387097,0.0100709,0.9483388,0.3173429,0.8843988,0.0317352,3.30293,0.09747,3.48286,0.30716
0,0,0,7,28,104,6,1,0.942029,0.0094871,0.9540605,0.3027643,0.9873892,0.031335,2.29703,0.09469,2.40764,0.31276
0,0,0,7,29,97,9,0,0.9072165,0.0086069,0.9529648,0.2885238,0.9519937,0.0298307,2.94581,0.09034,3.09121,0.31311
0,0,0,7,30,88,5,0,0.9431818,0.0081178,0.9521738,0.2747248,0.9905563,0.029549,2.46774,0.08781,2.59169,0.31964
0,0,0,7,31,83,13,1,0.8424242,0.0068387,0.9486012,0.2606042,0.88807,0.0262416,4.01128,0.08083,4.22863,0.31015
0,0,0,7,32,69,5,64,NA,NA,0.9511522,0.2478743,NA,NA,NA,NA,NA,NA
0,0,0,8,1,10918,6894,9,0.3683053,0.3683053,0.9666147,0.9666147,0.381026,0.381026,0.46172,0.46172,0.47766,0.47766
0,0,0,8,2,4015,1673,1,0.5832607,0.214818,0.9707987,0.9383883,0.600805,0.2289223,0.77812,0.39326,0.80153,0.41908
0,0,0,8,3,2341,600,1,0.7436445,0.1597482,0.9707641,0.9109536,0.7660404,0.1753637,0.90251,0.35087,0.92969,0.38517
0,0,0,8,4,1740,293,2,0.8315124,0.1328326,0.9704444,0.8840299,0.8568366,0.1502581,0.89757,0.32509,0.92491,0.36773
0,0,0,8,5,1445,185,0,0.8719723,0.1158264,0.9702823,0.8577586,0.898679,0.1350338,0.87896,0.30657,0.90588,0.35741
0,0,0,8,6,1260,147,1,0.883287,0.1023079,0.9698599,0.8319056,0.9107367,0.1229802,0.90471,0.29036,0.93283,0.34903
0,0,0,8,7,1112,121,1,0.8911381,0.0911705,0.9686869,0.8058561,0.9199444,0.113135,0.93423,0.27584,0.96443,0.34229
0,0,0,8,8,990,102,0,0.8969697,0.0817772,0.9669892,0.7792542,0.9275902,0.1049429,0.96617,0.26263,0.99915,0.33703
0,0,0,8,9,888,99,2,0.8883878,0.0726498,0.9661134,0.7528479,0.9195482,0.0965,1.05729,0.24882,1.09438,0.33051
0,0,0,8,10,787,77,2,0.9020356,0.0655327,0.9655279,0.7268957,0.9342408,0.0901543,1.06031,0.2373,1.09817,0.32645
0,0,0,8,11,708,59,0,0.9166667,0.0600717,0.9638317,0.7006051,0.9510651,0.0857426,1.03872,0.22793,1.0777,0.32533
0,0,0,8,12,649,62,1,0.9043948,0.0543285,0.9624721,0.6743129,0.9396581,0.0805687,1.15469,0.21749,1.19971,0.32254
0,0,0,8,13,586,50,0,0.9146758,0.049693,0.9608263,0.6478975,0.9519679,0.0766988,1.15404,0.20858,1.20109,0.32193
0,0,0,8,14,536,42,0,0.9216418,0.0457991,0.9597216,0.6218013,0.960322,0.0736556,1.16076,0.2007,1.20947,0.32278
0,0,0,8,15,494,42,0,0.9149798,0.0419053,0.9584861,0.5959879,0.9546094,0.0703123,1.25488,0.19242,1.30924,0.32286
0,0,0,8,16,452,54,0,0.880531,0.0368989,0.9581792,0.5710632,0.9189627,0.0646144,1.52557,0.18109,1.59215,0.31712
0,0,0,8,17,398,38,0,0.9045226,0.0333759,0.9572255,0.5466362,0.944942,0.0610568,1.47305,0.17259,1.53888,0.31572
0,0,0,8,18,360,41,1,0.8859527,0.0295695,0.9552522,0.5221755,0.9274542,0.0566274,1.67648,0.16282,1.75501,0.31181
0,0,0,8,19,318,27,0,0.9150943,0.0270588,0.9533796,0.4978314,0.9598426,0.0543534,1.5631,0.156,1.63954,0.31336
0,0,0,8,20,291,27,0,0.9072165,0.0245482,0.9504793,0.4731785,0.9544832,0.0518794,1.70077,0.14882,1.78938,0.31451
0,0,0,8,21,264,28,0,0.8939394,0.0219446,0.9482268,0.4486805,0.9427485,0.0489092,1.89509,0.14094,1.99856,0.31411
0,0,0,8,22,236,21,0,0.9110169,0.0199919,0.9482532,0.4254627,0.9607318,0.0469887,1.85336,0.13468,1.9545,0.31656
0,0,0,8,23,215,22,0,0.8976744,0.0179462,0.9452566,0.4021714,0.9496621,0.0446234,2.06696,0.12777,2.18667,0.31769
0,0,0,8,24,193,17,0,0.9119171,0.0163655,0.9472401,0.3809529,0.9627096,0.0429593,2.04007,0.12213,2.1537,0.32059
0,0,0,8,25,176,14,1,0.9202279,0.01506,0.9442587,0.3597181,0.9745507,0.041866,2.04519,0.11727,2.16593,0.32599
0,0,0,8,26,161,20,1,0.8753894,0.0131833,0.9417711,0.3387721,0.929514,0.0389151,2.607,0.10991,2.76819,0.32442
0,0,0,8,27,140,13,0,0.9071429,0.0119592,0.9424143,0.3192637,0.9625733,0.0374586,2.45291,0.10481,2.60279,0.3283
0,0,0,8,28,127,18,1,0.8577075,0.0102575,0.9417007,0.3006508,0.910807,0.0341176,3.1061,0.09727,3.29839,0.32353
0,0,0,8,29,108,12,0,0.8888889,0.0091178,0.9445164,0.2839696,0.9411048,0.0321082,3.02406,0.09186,3.2017,0.32348
0,0,0,8,30,96,12,4,0.8723404,0.0079538,0.9457124,0.2685536,0.9224161,0.0296171,3.44196,0.08606,3.63954,0.32045
0,0,0,8,31,80,6,74,NA,NA,0.9432548,0.2533145,NA,NA,NA,NA,NA,NA
0,0,0,9,1,11307,7185,2,0.3644967,0.3644967,0.9666631,0.9666631,0.377067,0.377067,0.45264,0.45264,0.46825,0.46825
0,0,0,9,2,4120,1806,4,0.5614376,0.2046422,0.9708654,0.9384997,0.5782857,0.2180524,0.77326,0.3795,0.79646,0.40437
0,0,0,9,3,2310,564,0,0.7558442,0.1546776,0.9704655,0.9107816,0.778847,0.1698295,0.89381,0.3402,0.92101,0.37352
0,0,0,9,4,1746,325,1,0.8138069,0.1258777,0.9698478,0.8833196,0.8391078,0.1425053,0.93171,0.31212,0.96068,0.35335
0,0,0,9,5,1420,196,0,0.8619718,0.108503,0.9687247,0.8556935,0.8898006,0.1268013,0.91535,0.29267,0.9449,0.34203
0,0,0,9,6,1224,146,1,0.8806702,0.0955554,0.9682172,0.8284972,0.9095792,0.1153358,0.92679,0.27667,0.95721,0.33394
0,0,0,9,7,1077,117,0,0.8913649,0.0851747,0.9677404,0.8017702,0.9210785,0.1062333,0.94821,0.26273,0.97982,0.32769
0,0,0,9,8,960,103,0,0.8927083,0.0760362,0.9669956,0.7753082,0.9231773,0.0980722,0.99885,0.2495,1.03295,0.3218
0,0,0,9,9,857,100,1,0.8832458,0.0671586,0.9663537,0.749222,0.9139985,0.0896378,1.09727,0.23563,1.13547,0.3145
0,0,0,9,10,756,64,0,0.9153439,0.0614732,0.9650027,0.7230012,0.9485403,0.0850251,1.01242,0.22615,1.04914,0.31279
0,0,0,9,11,692,56,0,0.9190751,0.0564985,0.9639935,0.6969685,0.9534039,0.0810633,1.03672,0.2174,1.07545,0.31192
0,0,0,9,12,636,58,0,0.908805,0.0513461,0.9617374,0.6703006,0.9449617,0.0766017,1.14154,0.20783,1.18696,0.31006
0,0,0,9,13,578,55,0,0.9048443,0.0464603,0.9595807,0.6432076,0.942958,0.0722322,1.22051,0.19822,1.27192,0.30818
0,0,0,9,14,523,50,0,0.9043977,0.0420186,0.9579166,0.6161392,0.9441299,0.0681965,1.28577,0.18896,1.34226,0.30669
0,0,0,9,15,473,46,1,0.9026455,0.0379279,0.9563447,0.5892415,0.9438495,0.0643673,1.36375,0.17994,1.42601,0.30537
0,0,0,9,16,426,39,0,0.9084507,0.0344556,0.9549131,0.5626744,0.9513439,0.0612354,1.39725,0.17184,1.46322,0.3054
0,0,0,9,17,387,40,0,0.8966408,0.0308943,0.9539603,0.536769,0.9399142,0.057556,1.54749,0.16304,1.62218,0.30375
0,0,0,9,18,347,32,0,0.907781,0.0280453,0.952029,0.5110196,0.9535224,0.054881,1.55323,0.15559,1.6315,0.30447
0,0,0,9,19,315,38,0,0.8793651,0.024662,0.9512172,0.4860907,0.924463,0.0507354,1.83513,0.14618,1.92924,0.30073
0,0,0,9,20,277,40,1,0.8553345,0.0210943,0.9504526,0.4620061,0.8999234,0.045658,2.11545,0.13548,2.22573,0.29325
0,0,0,9,21,236,24,1,0.8980892,0.0189445,0.9549784,0.4412059,0.9404288,0.0429381,1.9714,0.12858,2.06434,0.29144
0,0,0,9,22,211,26,0,0.8767773,0.0166101,0.9528438,0.4204003,0.9201689,0.0395103,2.26281,0.12062,2.3748,0.28691
0,0,0,9,23,185,18,0,0.9027027,0.014994,0.9546674,0.4013425,0.9455677,0.0373597,2.1789,0.11474,2.28236,0.28588
0,0,0,9,24,167,21,1,0.8738739,0.0131029,0.9547455,0.3831799,0.9152951,0.0341951,2.57288,0.10743,2.69484,0.28037
0,0,0,9,25,145,15,0,0.8965517,0.0117474,0.9547812,0.365853,0.9390128,0.0321097,2.5291,0.10186,2.64887,0.27842
0,0,0,9,26,130,8,0,0.9384615,0.0110245,0.9554846,0.3495669,0.9821838,0.0315376,2.10771,0.09875,2.2059,0.28248
0,0,0,9,27,122,14,1,0.8847737,0.0097542,0.9517909,0.3327146,0.9295882,0.029317,2.8967,0.09302,3.04342,0.27958
0,0,0,9,28,107,9,1,0.915493,0.0089299,0.9547549,0.3176609,0.9588774,0.0281114,2.69525,0.08913,2.82298,0.28057
0,0,0,9,29,97,13,2,0.8645833,0.0077206,0.9535479,0.3029049,0.9067016,0.0254886,3.49224,0.08313,3.66236,0.27444
0,0,0,9,30,82,2,80,NA,NA,0.9551655,0.2893243,NA,NA,NA,NA,NA,NA
0,0,0,10,1,11366,7169,3,0.3691759,0.3691759,0.967016,0.967016,0.3817682,0.3817682,0.45268,0.45268,0.46813,0.46813
0,0,0,10,2,4194,1797,2,0.5714286,0.2109577,0.971047,0.939018,0.5884664,0.2246578,0.76424,0.38277,0.78703,0.40763
0,0,0,10,3,2395,605,1,0.7473376,0.1576566,0.9709151,0.9117068,0.769725,0.1729247,0.88802,0.34194,0.91462,0.37506
0,0,0,10,4,1789,305,2,0.8294183,0.1307633,0.9709243,0.8851983,0.8542565,0.147722,0.88955,0.31639,0.91619,0.35743
0,0,0,10,5,1482,202,1,0.8636517,0.1129339,0.9701709,0.8587936,0.8902057,0.131503,0.89155,0.29708,0.91896,0.34593
0,0,0,10,6,1279,135,0,0.8944488,0.1010136,0.9687508,0.831957,0.9233013,0.1214169,0.85916,0.28289,0.88687,0.34003
0,0,0,10,7,1144,133,0,0.8837413,0.0892699,0.9677354,0.8051142,0.9132055,0.1108786,0.94768,0.2677,0.97928,0.3325
0,0,0,10,8,1011,105,1,0.896091,0.079994,0.9668538,0.7784277,0.9268113,0.1027635,0.95992,0.25473,0.99283,0.32724
0,0,0,10,9,905,88,0,0.9027624,0.0722155,0.9663233,0.7522128,0.934224,0.0960041,0.98487,0.24308,1.01919,0.32316
0,0,0,10,10,817,81,0,0.9008568,0.0650559,0.9654773,0.7262444,0.9330688,0.0895785,1.04556,0.23163,1.08294,0.31895
0,0,0,10,11,736,69,0,0.90625,0.0589569,0.9638862,0.7000169,0.9402044,0.0842221,1.07441,0.22125,1.11467,0.31606
0,0,0,10,12,667,63,0,0.9055472,0.0533882,0.9631328,0.6742093,0.9402102,0.0791865,1.1324,0.21118,1.17575,0.31323
0,0,0,10,13,604,57,0,0.9056291,0.0483499,0.9615104,0.6482592,0.9418818,0.0745843,1.18953,0.20152,1.23715,0.31087
0,0,0,10,14,547,50,0,0.9085923,0.0439304,0.9605147,0.6226625,0.9459432,0.0705525,1.2322,0.19255,1.28286,0.30924
0,0,0,10,15,497,48,0,0.9034205,0.0396876,0.9582169,0.5966457,0.9428142,0.0665179,1.32498,0.18343,1.38276,0.30744
0,0,0,10,16,449,49,0,0.8908686,0.0353564,0.9564482,0.5706607,0.9314343,0.061957,1.47149,0.17354,1.5385,0.3041
0,0,0,10,17,400,57,0,0.8575,0.0303182,0.9554837,0.545257,0.8974512,0.0556034,1.74781,0.16113,1.82924,0.29551
0,0,0,10,18,343,43,0,0.8746356,0.0265173,0.9551001,0.520775,0.9157528,0.050919,1.78794,0.15099,1.872,0.28994
0,0,0,10,19,300,29,0,0.9033333,0.023954,0.9551132,0.497399,0.9457867,0.0481585,1.70609,0.14371,1.78627,0.28891
0,0,0,10,20,271,25,1,0.9075786,0.0217401,0.9561432,0.4755847,0.9492078,0.0457124,1.76094,0.13708,1.84171,0.28823
0,0,0,10,21,245,14,0,0.9428571,0.0204978,0.9536829,0.453557,0.9886485,0.0451935,1.48293,0.1332,1.55495,0.29369
0,0,0,10,22,231,28,1,0.8785249,0.0180079,0.9526401,0.4320766,0.9222003,0.0416775,2.15172,0.12506,2.25869,0.28943
0,0,0,10,23,202,25,3,0.8753117,0.0157625,0.9522756,0.411456,0.9191789,0.0383091,2.33312,0.11725,2.45005,0.28497
0,0,0,10,24,174,20,0,0.8850575,0.0139507,0.9510047,0.3912966,0.9306552,0.0356525,2.41797,0.11055,2.54255,0.28253
0,0,0,10,25,154,12,0,0.9220779,0.0128636,0.9505505,0.3719472,0.9700462,0.0345846,2.16,0.1063,2.27237,0.28579
0,0,0,10,26,142,17,0,0.8802817,0.0113236,0.947512,0.3524244,0.9290455,0.0321307,2.72425,0.09992,2.87516,0.28352
0,0,0,10,27,125,14,0,0.888,0.0100554,0.9464041,0.3335359,0.9382884,0.0301478,2.82072,0.0943,2.98046,0.28273
0,0,0,10,28,111,11,2,0.9,0.0090498,0.9451733,0.3152492,0.9522064,0.028707,2.86039,0.08961,3.02631,0.28426
0,0,0,10,29,98,8,90,NA,NA,0.9423567,0.2970772,NA,NA,NA,NA,NA,NA
0,0,0,11,1,11519,7183,14,0.3760424,0.3760424,0.9670157,0.9670157,0.388869,0.388869,0.45146,0.45146,0.46686,0.46686
0,0,0,11,2,4322,1867,2,0.5679241,0.2135635,0.970512,0.9385003,0.5851799,0.2275583,0.75359,0.38216,0.77648,0.4072
0,0,0,11,3,2453,641,1,0.738634,0.1577453,0.9702212,0.910553,0.7613048,0.1732412,0.88723,0.33997,0.91446,0.37337
0,0,0,11,4,1811,336,1,0.8144159,0.1284703,0.9699026,0.8831477,0.8396884,0.1454686,0.91368,0.31215,0.94203,0.35345
0,0,0,11,5,1474,210,0,0.8575305,0.1101672,0.9697357,0.8564198,0.884293,0.1286369,0.91041,0.29211,0.93882,0.34108
0,0,0,11,6,1264,148,0,0.8829114,0.0972679,0.9691164,0.8299705,0.9110479,0.1171944,0.90436,0.27648,0.93318,0.33312
0,0,0,11,7,1116,114,1,0.8978037,0.0873274,0.9683982,0.8037419,0.9271018,0.1086511,0.90693,0.26344,0.93653,0.32776
0,0,0,11,8,1001,106,0,0.8941059,0.07808,0.9671815,0.7773643,0.9244448,0.100442,0.97255,0.25038,1.00555,0.32209
0,0,0,11,9,895,80,0,0.9106145,0.0711008,0.9666162,0.7514129,0.9420642,0.0946228,0.95365,0.23985,0.98659,0.31921
0,0,0,11,10,815,90,0,0.8895706,0.0632491,0.9649655,0.7250875,0.9218678,0.0872297,1.09788,0.2272,1.13774,0.31334
0,0,0,11,11,725,76,0,0.8951724,0.0566189,0.9646757,0.6994743,0.9279517,0.0809449,1.13769,0.21574,1.17934,0.30843
0,0,0,11,12,649,67,1,0.8966847,0.0507693,0.9644709,0.6746226,0.9297167,0.0752558,1.19522,0.20494,1.23925,0.30379
0,0,0,11,13,581,54,0,0.9070568,0.0460506,0.9637183,0.6501461,0.9412054,0.0708312,1.20459,0.1957,1.24994,0.301
0,0,0,11,14,527,43,0,0.9184061,0.0422932,0.9620919,0.6255003,0.9545929,0.067615,1.19245,0.18793,1.23944,0.30045
0,0,0,11,15,484,50,0,0.8966942,0.0379241,0.9612789,0.6012802,0.9328138,0.0630722,1.38344,0.17838,1.43917,0.29667
0,0,0,11,16,434,35,0,0.9193548,0.0348657,0.9608606,0.5777465,0.9568036,0.0603477,1.30703,0.17133,1.36027,0.29654
0,0,0,11,17,399,44,2,0.8894472,0.0310112,0.9589425,0.5540256,0.9275293,0.0559742,1.57182,0.16194,1.63912,0.2923
0,0,0,11,18,353,29,1,0.9177305,0.0284599,0.959175,0.5314075,0.9567915,0.0535557,1.46352,0.15539,1.52581,0.29242
